13368,0.346571666,0.246571666
95390,0.345132806,0.245132806
82547,0.345132806,0.245132806
32939,0.358720402,0.258720402
18211,0.3487359,0.2487359
27615,0.358720402,0.258720402
40967,0.358720402,0.258720402
27264,0.36238685,0.26238685
166930,0.345132806,0.245132806
3835,0.345132806,0.245132806
58839,0.345132806,0.245132806
96558,0.345132806,0.245132806
55331,0.377474777,0.277474777
68797,0.345132806,0.245132806
944,0.345132806,0.245132806
52418,0.3487359,0.2487359
34308,0.345132806,0.245132806
69920,0.345132806,0.245132806
90373,0.345132806,0.245132806
45463,0.3487359,0.2487359
59964,0.345132806,0.245132806
50898,0.375604961,0.275604961
142714,0.345132806,0.245132806
81037,0.345132806,0.245132806
148309,0.345132806,0.245132806
42907,0.345132806,0.245132806
29539,0.345132806,0.245132806
53600,0.3487359,0.2487359
81085,0.3487359,0.2487359
73146,0.36238685,0.26238685
19246,0.375604961,0.275604961
31998,0.345132806,0.245132806
167758,0.345132806,0.245132806
153855,0.345132806,0.245132806
119812,0.345132806,0.245132806
141666,0.3487359,0.2487359
74319,0.345132806,0.245132806
12540,0.3487359,0.2487359
103394,0.345132806,0.245132806
75742,0.345132806,0.245132806
91268,0.345132806,0.245132806
8822,0.345132806,0.245132806
22313,0.345132806,0.245132806
35264,0.375604961,0.275604961
92624,0.345132806,0.245132806
28324,0.345132806,0.245132806
58392,0.36238685,0.26238685
51394,0.345132806,0.245132806
15039,0.358720402,0.258720402
69978,0.345132806,0.245132806
18104,0.3487359,0.2487359
6882,0.375604961,0.275604961
66524,0.375604961,0.275604961
24228,0.345132806,0.245132806
56685,0.3487359,0.2487359
85203,0.345132806,0.245132806
132820,0.3487359,0.2487359
33954,0.358720402,0.258720402
21885,0.3487359,0.2487359
94667,0.346571666,0.246571666
134765,0.345132806,0.245132806
69970,0.345132806,0.245132806
127650,0.345132806,0.245132806
3658,0.358720402,0.258720402
44173,0.375604961,0.275604961
119182,0.346571666,0.246571666
74233,0.3487359,0.2487359
130254,0.358720402,0.258720402
118737,0.375604961,0.275604961
45919,0.375604961,0.275604961
49078,0.345132806,0.245132806
120496,0.383543228,0.283543228
18574,0.345132806,0.245132806
56916,0.345132806,0.245132806
89434,0.3487359,0.2487359
35851,0.345132806,0.245132806
110913,0.345132806,0.245132806
27567,0.345132806,0.245132806
72918,0.345132806,0.245132806
120372,0.3487359,0.2487359
65573,0.375604961,0.275604961
129511,0.409018937,0.309018937
112929,0.375604961,0.275604961
20263,0.345132806,0.245132806
45320,0.3487359,0.2487359
99248,0.375604961,0.275604961
13381,0.3487359,0.2487359
50840,0.345132806,0.245132806
110576,0.3487359,0.2487359
56272,0.375604961,0.275604961
28269,0.383543228,0.283543228
114651,0.375604961,0.275604961
23671,0.345132806,0.245132806
12682,0.375604961,0.275604961
31859,0.3487359,0.2487359
30478,0.345132806,0.245132806
42210,0.345132806,0.245132806
122004,0.38784405,0.28784405
41985,0.358720402,0.258720402
14253,0.3487359,0.2487359
9199,0.345132806,0.245132806
50716,0.345132806,0.245132806
42104,0.3487359,0.2487359
72105,0.345132806,0.245132806
46981,0.358720402,0.258720402
119202,0.375604961,0.275604961
63394,0.375604961,0.275604961
103182,0.3487359,0.2487359
67911,0.375604961,0.275604961
6480,0.345132806,0.245132806
77870,0.3487359,0.2487359
104903,0.375604961,0.275604961
55696,0.36238685,0.26238685
17668,0.345132806,0.245132806
106869,0.345132806,0.245132806
65325,0.3487359,0.2487359
3719,0.345132806,0.245132806
51526,0.345132806,0.245132806
86461,0.3487359,0.2487359
155632,0.3487359,0.2487359
8561,0.375604961,0.275604961
111417,0.3487359,0.2487359
44036,0.3487359,0.2487359
97978,0.345132806,0.245132806
84789,0.3487359,0.2487359
110021,0.3487359,0.2487359
89382,0.358720402,0.258720402
170376,0.389678361,0.289678361
131519,0.3487359,0.2487359
61998,0.345132806,0.245132806
1806,0.345132806,0.245132806
116701,0.345132806,0.245132806
28056,0.3487359,0.2487359
85916,0.346571666,0.246571666
69285,0.3487359,0.2487359
101996,0.345132806,0.245132806
28976,0.345132806,0.245132806
78519,0.3487359,0.2487359
102388,0.345132806,0.245132806
48859,0.358720402,0.258720402
97480,0.345132806,0.245132806
34778,0.345132806,0.245132806
29834,0.345132806,0.245132806
98901,0.345132806,0.245132806
139266,0.389678361,0.289678361
75116,0.375604961,0.275604961
8971,0.346571666,0.246571666
87496,0.345132806,0.245132806
76120,0.345132806,0.245132806
16068,0.345132806,0.245132806
38997,0.345132806,0.245132806
155149,0.346571666,0.246571666
98618,0.358720402,0.258720402
85444,0.345132806,0.245132806
83753,0.346571666,0.246571666
34533,0.346571666,0.246571666
145078,0.345132806,0.245132806
54441,0.345132806,0.245132806
79515,0.382188984,0.282188984
153915,0.375604961,0.275604961
107953,0.3487359,0.2487359
626,0.345132806,0.245132806
7360,0.375604961,0.275604961
29178,0.345132806,0.245132806
8626,0.345132806,0.245132806
88091,0.3487359,0.2487359
79113,0.377474777,0.277474777
67474,0.345132806,0.245132806
62878,0.3487359,0.2487359
1120,0.383543228,0.283543228
118204,0.375604961,0.275604961
61094,0.389678361,0.289678361
130810,0.375604961,0.275604961
52117,0.345132806,0.245132806
135897,0.38121896,0.28121896
59319,0.345132806,0.245132806
55795,0.345132806,0.245132806
38896,0.345132806,0.245132806
111421,0.375604961,0.275604961
12288,0.345132806,0.245132806
16076,0.3487359,0.2487359
17066,0.345132806,0.245132806
71690,0.345132806,0.245132806
7528,0.345132806,0.245132806
3181,0.3487359,0.2487359
70836,0.345132806,0.245132806
23568,0.345132806,0.245132806
39146,0.385429432,0.285429432
98533,0.3487359,0.2487359
106370,0.345132806,0.245132806
7533,0.3487359,0.2487359
61434,0.345132806,0.245132806
44571,0.3487359,0.2487359
148492,0.3487359,0.2487359
20497,0.375604961,0.275604961
120406,0.375604961,0.275604961
140634,0.375604961,0.275604961
472,0.345132806,0.245132806
153566,0.375604961,0.275604961
89902,0.345132806,0.245132806
157229,0.345132806,0.245132806
96259,0.375604961,0.275604961
38894,0.345132806,0.245132806
164610,0.3487359,0.2487359
127951,0.375604961,0.275604961
94927,0.378441101,0.278441101
82796,0.345132806,0.245132806
108867,0.3487359,0.2487359
119741,0.345132806,0.245132806
24687,0.3487359,0.2487359
42526,0.345132806,0.245132806
111546,0.3487359,0.2487359
83179,0.3487359,0.2487359
80087,0.345132806,0.245132806
7673,0.345132806,0.245132806
162376,0.346571666,0.246571666
61019,0.345132806,0.245132806
110288,0.375604961,0.275604961
35564,0.345132806,0.245132806
18949,0.345132806,0.245132806
44341,0.345132806,0.245132806
86980,0.345132806,0.245132806
165573,0.345132806,0.245132806
31316,0.358720402,0.258720402
115254,0.375604961,0.275604961
18806,0.375604961,0.275604961
36022,0.345132806,0.245132806
75945,0.345132806,0.245132806
108487,0.345132806,0.245132806
156980,0.375604961,0.275604961
40510,0.375604961,0.275604961
43383,0.345132806,0.245132806
131716,0.345132806,0.245132806
88150,0.345132806,0.245132806
117326,0.3487359,0.2487359
99991,0.345132806,0.245132806
90130,0.345132806,0.245132806
19897,0.3487359,0.2487359
169311,0.3487359,0.2487359
132998,0.345132806,0.245132806
11181,0.3487359,0.2487359
68655,0.3487359,0.2487359
42942,0.345132806,0.245132806
144871,0.345132806,0.245132806
12943,0.345132806,0.245132806
82264,0.345132806,0.245132806
75812,0.3487359,0.2487359
121962,0.3487359,0.2487359
110103,0.375604961,0.275604961
47303,0.3487359,0.2487359
62913,0.345132806,0.245132806
141868,0.3487359,0.2487359
15217,0.345132806,0.245132806
28349,0.3487359,0.2487359
120144,0.375604961,0.275604961
117033,0.3487359,0.2487359
131523,0.345132806,0.245132806
49124,0.3487359,0.2487359
137195,0.346571666,0.246571666
33385,0.3487359,0.2487359
146239,0.3487359,0.2487359
88524,0.345132806,0.245132806
290,0.345132806,0.245132806
136931,0.345132806,0.245132806
79546,0.345132806,0.245132806
70191,0.36238685,0.26238685
94723,0.346571666,0.246571666
66171,0.345132806,0.245132806
129202,0.375604961,0.275604961
47668,0.345132806,0.245132806
28224,0.345132806,0.245132806
114073,0.345132806,0.245132806
108563,0.375604961,0.275604961
83096,0.375604961,0.275604961
140280,0.3487359,0.2487359
33419,0.345132806,0.245132806
94498,0.345132806,0.245132806
129022,0.345132806,0.245132806
150185,0.3487359,0.2487359
95033,0.345132806,0.245132806
22058,0.345132806,0.245132806
43558,0.3487359,0.2487359
21778,0.375604961,0.275604961
17676,0.3487359,0.2487359
55758,0.345132806,0.245132806
75974,0.345132806,0.245132806
132489,0.375604961,0.275604961
47520,0.345132806,0.245132806
93164,0.345132806,0.245132806
97172,0.345132806,0.245132806
142062,0.345132806,0.245132806
46915,0.345132806,0.245132806
7424,0.358720402,0.258720402
56128,0.345132806,0.245132806
152154,0.375604961,0.275604961
43381,0.375604961,0.275604961
102213,0.345132806,0.245132806
28267,0.345132806,0.245132806
92581,0.345132806,0.245132806
97655,0.345132806,0.245132806
18599,0.345132806,0.245132806
8348,0.375604961,0.275604961
145875,0.375604961,0.275604961
61727,0.3487359,0.2487359
68666,0.375604961,0.275604961
145842,0.345132806,0.245132806
99235,0.3487359,0.2487359
70987,0.3487359,0.2487359
127501,0.345132806,0.245132806
99144,0.345132806,0.245132806
119699,0.346571666,0.246571666
143857,0.375604961,0.275604961
48071,0.345132806,0.245132806
29212,0.3487359,0.2487359
91889,0.36238685,0.26238685
116204,0.375604961,0.275604961
96660,0.375604961,0.275604961
76237,0.358720402,0.258720402
23933,0.345132806,0.245132806
56296,0.345132806,0.245132806
104180,0.3487359,0.2487359
29533,0.375604961,0.275604961
24818,0.345132806,0.245132806
70221,0.345132806,0.245132806
33720,0.3487359,0.2487359
74053,0.345132806,0.245132806
31018,0.345132806,0.245132806
97740,0.345132806,0.245132806
134874,0.375604961,0.275604961
2867,0.345132806,0.245132806
5838,0.3487359,0.2487359
112759,0.375604961,0.275604961
143834,0.345132806,0.245132806
153151,0.375604961,0.275604961
137912,0.345132806,0.245132806
68016,0.3487359,0.2487359
122620,0.345132806,0.245132806
28820,0.345132806,0.245132806
153957,0.346571666,0.246571666
116694,0.345132806,0.245132806
24871,0.3487359,0.2487359
146060,0.375604961,0.275604961
91532,0.345132806,0.245132806
30742,0.345132806,0.245132806
30080,0.375604961,0.275604961
101514,0.345132806,0.245132806
126269,0.3487359,0.2487359
54135,0.3487359,0.2487359
58165,0.345132806,0.245132806
85366,0.345132806,0.245132806
14125,0.375604961,0.275604961
2787,0.345132806,0.245132806
149800,0.375604961,0.275604961
45432,0.345132806,0.245132806
111134,0.345132806,0.245132806
9282,0.345132806,0.245132806
7665,0.377474777,0.277474777
29907,0.3487359,0.2487359
48099,0.345132806,0.245132806
173660,0.3487359,0.2487359
136943,0.375604961,0.275604961
87171,0.358720402,0.258720402
14834,0.345132806,0.245132806
56481,0.345132806,0.245132806
41279,0.417192849,0.317192849
14650,0.345132806,0.245132806
81847,0.345132806,0.245132806
45031,0.345132806,0.245132806
3876,0.345132806,0.245132806
146384,0.375604961,0.275604961
4148,0.3487359,0.2487359
47567,0.38121896,0.28121896
31497,0.346571666,0.246571666
39809,0.3487359,0.2487359
7857,0.375604961,0.275604961
42929,0.3487359,0.2487359
17196,0.358720402,0.258720402
62597,0.345132806,0.245132806
60091,0.345132806,0.245132806
111249,0.345132806,0.245132806
74896,0.3487359,0.2487359
82496,0.3487359,0.2487359
96525,0.3487359,0.2487359
75536,0.346571666,0.246571666
149766,0.345132806,0.245132806
79989,0.345132806,0.245132806
86195,0.375604961,0.275604961
79,0.3487359,0.2487359
70832,0.358720402,0.258720402
129996,0.345132806,0.245132806
92051,0.375604961,0.275604961
71680,0.3487359,0.2487359
80649,0.3487359,0.2487359
18982,0.345132806,0.245132806
16008,0.358720402,0.258720402
37233,0.345132806,0.245132806
5082,0.358720402,0.258720402
51702,0.3487359,0.2487359
95113,0.3487359,0.2487359
139284,0.345132806,0.245132806
110285,0.375604961,0.275604961
24966,0.345132806,0.245132806
58655,0.345132806,0.245132806
71223,0.375604961,0.275604961
42816,0.345132806,0.245132806
29632,0.345132806,0.245132806
25414,0.345132806,0.245132806
145613,0.345132806,0.245132806
49978,0.3487359,0.2487359
65023,0.345132806,0.245132806
166487,0.345132806,0.245132806
40952,0.3487359,0.2487359
70343,0.345132806,0.245132806
81691,0.345132806,0.245132806
7199,0.387310155,0.287310155
43537,0.345132806,0.245132806
46394,0.358720402,0.258720402
62515,0.345132806,0.245132806
68968,0.3487359,0.2487359
103446,0.3487359,0.2487359
171695,0.345132806,0.245132806
42750,0.3487359,0.2487359
49975,0.3487359,0.2487359
48573,0.345132806,0.245132806
44086,0.345132806,0.245132806
67304,0.345132806,0.245132806
111529,0.346571666,0.246571666
54352,0.3487359,0.2487359
161137,0.345132806,0.245132806
121505,0.3487359,0.2487359
1755,0.345132806,0.245132806
123286,0.375604961,0.275604961
25856,0.345132806,0.245132806
85543,0.3487359,0.2487359
24366,0.345132806,0.245132806
139300,0.345132806,0.245132806
32119,0.345132806,0.245132806
124761,0.3487359,0.2487359
100875,0.358720402,0.258720402
167851,0.345132806,0.245132806
96499,0.3487359,0.2487359
135689,0.345132806,0.245132806
43182,0.3487359,0.2487359
95483,0.375604961,0.275604961
120923,0.3487359,0.2487359
112322,0.3487359,0.2487359
100604,0.345132806,0.245132806
53468,0.345132806,0.245132806
83829,0.345132806,0.245132806
108031,0.345132806,0.245132806
57476,0.345132806,0.245132806
40248,0.3487359,0.2487359
46715,0.345132806,0.245132806
49671,0.345132806,0.245132806
95109,0.3487359,0.2487359
85200,0.345132806,0.245132806
1499,0.3487359,0.2487359
24379,0.345132806,0.245132806
8812,0.3487359,0.2487359
5979,0.345132806,0.245132806
1839,0.345132806,0.245132806
77968,0.345132806,0.245132806
129243,0.346571666,0.246571666
169923,0.345132806,0.245132806
14345,0.345132806,0.245132806
77815,0.345132806,0.245132806
7950,0.345132806,0.245132806
28515,0.3487359,0.2487359
6243,0.345132806,0.245132806
68586,0.358720402,0.258720402
26474,0.3487359,0.2487359
96582,0.36238685,0.26238685
19100,0.345132806,0.245132806
140663,0.358720402,0.258720402
65091,0.345132806,0.245132806
30385,0.375604961,0.275604961
28904,0.345132806,0.245132806
133447,0.3487359,0.2487359
99793,0.375604961,0.275604961
11106,0.375604961,0.275604961
38282,0.375604961,0.275604961
77587,0.345132806,0.245132806
95900,0.3487359,0.2487359
15826,0.375604961,0.275604961
7778,0.3487359,0.2487359
62174,0.345132806,0.245132806
45098,0.345132806,0.245132806
90046,0.345132806,0.245132806
16761,0.345132806,0.245132806
128032,0.378441101,0.278441101
145944,0.3487359,0.2487359
125162,0.345132806,0.245132806
150637,0.3487359,0.2487359
19220,0.3487359,0.2487359
144123,0.3487359,0.2487359
11613,0.3487359,0.2487359
67705,0.345132806,0.245132806
153534,0.345132806,0.245132806
46231,0.345132806,0.245132806
125956,0.345132806,0.245132806
82386,0.358720402,0.258720402
130092,0.3487359,0.2487359
147269,0.3487359,0.2487359
103415,0.3487359,0.2487359
9076,0.345132806,0.245132806
84621,0.3487359,0.2487359
78706,0.345132806,0.245132806
23068,0.3487359,0.2487359
81077,0.345132806,0.245132806
126965,0.375604961,0.275604961
132663,0.345132806,0.245132806
71566,0.3487359,0.2487359
63540,0.375604961,0.275604961
38043,0.345132806,0.245132806
62447,0.345132806,0.245132806
29993,0.345132806,0.245132806
82183,0.345132806,0.245132806
103595,0.345132806,0.245132806
74049,0.358720402,0.258720402
77274,0.345132806,0.245132806
87829,0.375604961,0.275604961
117067,0.3487359,0.2487359
3324,0.345132806,0.245132806
138585,0.375604961,0.275604961
22523,0.375604961,0.275604961
98571,0.3487359,0.2487359
36378,0.375604961,0.275604961
139922,0.375604961,0.275604961
151823,0.345132806,0.245132806
76257,0.345132806,0.245132806
102809,0.345132806,0.245132806
68598,0.3487359,0.2487359
68860,0.375604961,0.275604961
49076,0.358720402,0.258720402
148388,0.375604961,0.275604961
110728,0.375604961,0.275604961
89039,0.346571666,0.246571666
71605,0.345132806,0.245132806
5797,0.345132806,0.245132806
73166,0.3487359,0.2487359
29657,0.345132806,0.245132806
75335,0.345132806,0.245132806
24724,0.345132806,0.245132806
88899,0.345132806,0.245132806
88896,0.345132806,0.245132806
45312,0.375604961,0.275604961
58720,0.345132806,0.245132806
73168,0.3487359,0.2487359
71260,0.358720402,0.258720402
24980,0.345132806,0.245132806
143359,0.346571666,0.246571666
25594,0.345132806,0.245132806
55419,0.345132806,0.245132806
74052,0.345132806,0.245132806
76306,0.345132806,0.245132806
79735,0.375604961,0.275604961
158774,0.3487359,0.2487359
12632,0.375604961,0.275604961
95757,0.345132806,0.245132806
69234,0.345132806,0.245132806
29999,0.36238685,0.26238685
148857,0.3487359,0.2487359
51935,0.345132806,0.245132806
732,0.358720402,0.258720402
19035,0.375604961,0.275604961
50877,0.345132806,0.245132806
52436,0.3487359,0.2487359
10371,0.345132806,0.245132806
105066,0.389203187,0.289203187
92851,0.3487359,0.2487359
37940,0.3487359,0.2487359
2628,0.345132806,0.245132806
28600,0.358720402,0.258720402
32308,0.345132806,0.245132806
79360,0.345132806,0.245132806
64025,0.375604961,0.275604961
68826,0.3487359,0.2487359
94928,0.385429432,0.285429432
55489,0.345132806,0.245132806
149485,0.3487359,0.2487359
141557,0.345132806,0.245132806
2894,0.345132806,0.245132806
6857,0.345132806,0.245132806
129728,0.375604961,0.275604961
32087,0.345132806,0.245132806
85612,0.3487359,0.2487359
35229,0.358720402,0.258720402
112890,0.3487359,0.2487359
84426,0.345132806,0.245132806
47455,0.3487359,0.2487359
72797,0.375604961,0.275604961
65617,0.345132806,0.245132806
42823,0.345132806,0.245132806
132040,0.345132806,0.245132806
77304,0.3487359,0.2487359
65754,0.345132806,0.245132806
66240,0.345132806,0.245132806
97653,0.345132806,0.245132806
28551,0.345132806,0.245132806
23902,0.345132806,0.245132806
99834,0.36238685,0.26238685
56248,0.358720402,0.258720402
111953,0.345132806,0.245132806
14495,0.345132806,0.245132806
8681,0.345132806,0.245132806
48272,0.345132806,0.245132806
49776,0.3487359,0.2487359
129771,0.345132806,0.245132806
4295,0.3487359,0.2487359
9650,0.3487359,0.2487359
128052,0.389678361,0.289678361
137931,0.345132806,0.245132806
57675,0.345132806,0.245132806
99954,0.345132806,0.245132806
13,0.345132806,0.245132806
66120,0.345132806,0.245132806
33759,0.3487359,0.2487359
31818,0.3487359,0.2487359
10587,0.345132806,0.245132806
